app_id,title,date_release,win,mac,linux,rating,positive_ratio,user_reviews,price_final,price_original,discount,steam_deck
246580,The Typing of The Dead: Overkill,2013-10-29,True,False,False,Very Positive,86,2200,19.99,19.99,0.0,True
886160,Respublica,2020-07-04,True,True,True,Mixed,61,219,0.0,0.0,0.0,True
2198610,DREDGE - Digital Artbook,2023-03-30,True,True,True,Positive,100,11,3.99,3.99,0.0,True
2506160,Fears to Fathom - Ironbark Lookout,2023-10-20,True,False,False,Very Positive,91,423,6.0,0.0,0.0,True
1475440,REVISITOR,2021-11-19,True,False,False,Positive,97,43,0.0,0.0,0.0,True
886310,The Island Combat,2021-05-08,True,False,False,Mixed,41,12,0.89,8.99,90.0,True
1163300,visser,2020-01-17,True,True,False,Mixed,63,11,2.99,2.99,0.0,True
598960,Mashinky,2018-10-06,True,False,False,Very Positive,87,1979,24.99,24.99,0.0,True
246680,Secrets of Rætikon,2014-04-17,True,True,True,Mixed,68,160,9.99,9.99,0.0,True
32430,STAR WARS™ - The Force Unleashed™ Ultimate Sith Edition,2009-12-15,True,True,False,Mostly Positive,74,6269,6.99,19.99,65.0,True
1412780,Axis Football 2020,2020-10-07,True,True,True,Mostly Positive,72,155,14.99,14.99,0.0,True
1443058,Forza Horizon 4: 2018 Alfa Romeo Stelvio Quadrifoglio,2021-03-09,True,False,False,Positive,90,11,2.99,2.99,0.0,True
1988540,The Zachtronics Solitaire Collection,2022-09-06,True,True,True,Very Positive,98,291,9.99,9.99,0.0,True
881610,Professor Watts Word Search: Space Voyage,2018-06-25,True,False,False,Mostly Negative,37,16,4.99,4.99,0.0,True
617440,Arcade Mayhem Juanito,2017-08-03,True,False,False,Very Positive,96,179,9.99,9.99,0.0,True
980541,Train Simulator: Südbahn: Bruck an der Mur - Maribor Route Add-On,2019-06-27,True,False,False,Mixed,42,35,39.99,39.99,0.0,True
941951,Devil May Cry 5 - Alt Title Calls,2019-03-07,True,False,False,Positive,100,10,0.99,0.99,0.0,True
689950,Rez Infinite Digital Deluxe DLC,2017-08-09,True,False,False,Positive,93,15,4.99,4.99,0.0,True
438720,Heroes of Shadow Guard,2016-08-03,True,False,False,Mixed,48,56,0.0,0.0,0.0,True
520860,Impulse of War,2017-02-24,True,False,False,Mixed,65,445,0.0,0.0,0.0,True
1305050,Lightless,2020-06-19,True,True,False,Very Positive,82,155,0.0,0.0,0.0,True
496640,Strange Night,2016-07-26,True,False,False,Mixed,62,258,0.49,4.99,90.0,True
1342810,United Assault - Normandy '44,2021-10-27,True,False,False,Mixed,54,59,14.99,14.99,0.0,True
676930,TwinCop,2019-05-10,True,True,False,Positive,89,28,14.99,14.99,0.0,True
1123650,Bus Simulator 18 - Mercedes-Benz Bus Pack 1,2020-07-29,True,False,False,Mixed,64,42,6.99,6.99,0.0,True
345180,Victor Vran ARPG,2015-07-24,True,True,True,Very Positive,85,3421,19.99,19.99,0.0,True
1185740,Mira,2020-03-25,True,False,False,Mostly Positive,79,24,9.99,9.99,0.0,True
1308170,Possession 1881,2020-06-05,True,False,False,Mostly Positive,72,11,4.99,4.99,0.0,True
845880,Touhou: Scarlet Curiosity,2018-07-11,True,False,False,Very Positive,92,928,14.99,14.99,0.0,True
2228210,Project Astra Dominium,2023-03-29,True,True,True,Positive,100,26,14.99,14.99,0.0,True
523500,Yu-Gi-Oh! Duelist Kingdom,2016-12-07,True,False,False,Mixed,47,21,4.99,4.99,0.0,True
539290,Brick Breaker,2017-02-20,True,False,False,Mixed,43,86,9.99,9.99,0.0,True
1494670,Space Dance Harmony,2021-02-18,True,False,False,Positive,89,19,12.99,12.99,0.0,True
1951840,Dungeoneer,2022-04-26,True,False,False,Mostly Positive,73,23,9.99,9.99,0.0,True
1798071,MONSTER HUNTER RISE - 'Floral Sleeves' Hunter layered armor piece,2022-01-12,True,False,False,Mixed,69,13,1.49,1.49,0.0,True
820860,Ash of Gods - Digital Art Collection,2018-03-23,True,True,True,Positive,80,10,1.59,7.99,80.0,True
649890,Caliban Below,2018-06-19,True,True,False,Very Positive,92,206,0.0,0.0,0.0,True
1284640,Oh My Girl / 我的女孩 Soundtrack,2020-04-28,False,False,False,Positive,91,12,0.0,0.0,0.0,True
283350,Eurofighter Typhoon,2014-05-02,True,False,False,Mostly Negative,29,58,0.74,2.99,75.0,True
1562940,THE LEGEND OF HEROES: HAJIMARI NO KISEKI,2021-08-25,True,False,False,Very Positive,82,619,59.99,59.99,0.0,True
2146960,VOID,2022-11-06,True,False,False,Mixed,65,23,1.99,1.99,0.0,True
464780,ChuSingura46+1 S,2016-06-21,True,True,False,Very Positive,86,978,0.0,0.0,0.0,True
1016150,SNK HEROINES Tag Team Frenzy UPGRADE PACK,2019-02-21,True,False,False,Mixed,55,18,19.99,19.99,0.0,True
1877360,Mars Rover Simulator,2022-02-22,True,False,False,Negative,9,11,9.99,9.99,0.0,True
739410,Zorbit's Orbits,2017-11-10,True,False,False,Mixed,47,17,1.99,1.99,0.0,True
2176760,Maid for Loving You,2022-11-25,True,False,False,Positive,100,20,19.99,19.99,0.0,True
801010,Unsolved Stories,2018-03-14,True,False,False,Mixed,50,22,15.99,15.99,0.0,True
1309090,Barold,2022-10-06,True,False,False,Positive,100,16,3.99,3.99,0.0,True
1089620,Oriental Empires: Three Kingdoms,2019-08-29,True,False,False,Mostly Positive,77,36,9.99,9.99,0.0,True
893070,The End: Inari's Quest,2018-07-24,True,False,False,Mixed,42,45,3.99,3.99,0.0,True
1945360,Destiny 2: Lightfall + Annual Pass,2023-02-28,True,False,False,Positive,95,46,99.99,99.99,0.0,True
731890,Horror Hunt,2019-12-27,True,False,False,Mixed,56,16,4.99,4.99,0.0,True
1888000,Bloody Rampage City,2022-02-24,True,False,False,Positive,90,10,2.49,24.99,90.0,True
1002510,The Spell - A Kinetic Novel,2019-01-15,True,True,True,Positive,100,17,4.99,4.99,0.0,True
2537200,Bomb Rush Cyberfunk Soundtrack,2023-08-18,False,False,False,Positive,100,47,15.0,0.0,0.0,True
1216350,Time Hacker,2020-10-16,True,False,False,Mostly Positive,77,22,14.99,14.99,0.0,True
711890,Dark Parables: Goldilocks and the Fallen Star Collector's Edition,2017-09-19,True,False,False,Positive,100,14,9.99,9.99,0.0,True
394510,HELLDIVERS™ Dive Harder Edition,2015-12-07,True,False,False,Very Positive,92,18961,5.0,0.0,0.0,True
1182110,Weed Shop 3,2022-04-20,True,False,False,Very Positive,94,3034,19.99,19.99,0.0,True
365240,Galaxy Union,2015-06-01,True,False,False,Mixed,43,16,4.99,4.99,0.0,True
2026520,东方异乡录 ~the Apocryphal Gensoukyou,2022-09-29,True,False,False,Very Positive,96,110,2.99,2.99,0.0,True
1178490,港詭實錄ParanormalHK,2020-01-06,True,False,False,Very Positive,90,12194,12.99,12.99,0.0,True
1183480,Bonsai Castles,2021-04-29,True,False,False,Positive,100,19,14.99,14.99,0.0,True
299160,Empress Of The Deep 2: Song Of The Blue Whale,2014-05-08,True,False,False,Very Positive,80,85,4.99,4.99,0.0,True
1226470,Shadow Arena,2020-05-21,True,False,False,Mixed,55,5545,0.0,0.0,0.0,True
289780,Requiem: Desiderium Mortis,2015-03-04,True,False,False,Mixed,67,793,0.0,0.0,0.0,True
2109301,Resident Evil 4 Treasure Map: Expansion,2023-03-23,True,False,False,Mixed,52,167,3.99,3.99,0.0,True
735550,Crazy Soccer: Football Stars,2018-06-28,True,False,False,Positive,90,11,9.99,9.99,0.0,True
909480,PUZZLE: LANDSCAPES,2018-08-08,True,False,False,Positive,83,30,0.99,0.99,0.0,True
420828,FaceRig Political Avatars,2016-10-06,True,False,False,Positive,89,39,0.0,0.0,0.0,True
668560,Thomaz,2017-07-10,True,False,False,Mixed,60,10,0.99,0.99,0.0,True
239550,Age of Empires II (2013): The Forgotten,2013-11-07,True,False,False,Mostly Positive,79,1032,9.99,9.99,0.0,True
373990,Metrico+,2016-08-23,True,True,True,Positive,88,26,13.99,13.99,0.0,True
2071770,Sokorun: One Box,2022-08-05,True,False,False,Positive,100,15,0.99,0.99,0.0,True
677960,Train Simulator: Chatham Main & Medway Valley Lines Route Add-On,2018-02-01,True,False,False,Positive,90,21,24.99,24.99,0.0,True
1334070,Sleep,2020-09-01,True,False,False,Mixed,42,26,3.99,3.99,0.0,True
678820,Gun-Running War Dogs,2017-08-21,True,False,False,Mixed,66,45,1.99,1.99,0.0,True
602300,Alter Army,2018-08-06,True,False,False,Positive,90,11,4.99,4.99,0.0,True
517170,Tvori,2016-08-25,True,False,False,Mostly Positive,72,59,0.0,0.0,0.0,True
1587622,Sniper Ghost Warrior Contracts 2 - shroud DLC,2021-06-04,True,False,False,Mixed,46,15,9.99,9.99,0.0,True
888130,Starport Delta,2020-03-27,True,False,False,Mixed,67,61,24.99,24.99,0.0,True
340610,Battle of Empires : 1914-1918 - Russian Empire,2015-02-19,True,True,True,Mixed,66,39,4.99,4.99,0.0,True
1648531,Icarus: Supporters Edition,2021-12-04,True,False,False,Mixed,58,118,0.0,0.0,0.0,True
1577250,The Chant,2022-11-03,True,False,False,Mostly Positive,78,161,39.99,39.99,0.0,True
583890,Balthazar's Dream,2017-05-30,True,True,True,Mostly Positive,77,22,4.99,4.99,0.0,True
1239450,Warhammer 40000: Gladius - T'au,2020-02-25,True,False,True,Very Positive,96,100,14.99,14.99,0.0,True
427770,Pills4Skills,2016-01-25,True,True,True,Positive,90,10,2.99,2.99,0.0,True
1197570,Until We Die,2021-06-03,True,False,False,Mixed,69,3526,16.99,16.99,0.0,True
688700,EVERSPACE™ - Upgrade to Deluxe Edition,2017-08-17,True,True,True,Positive,88,36,9.99,9.99,0.0,True
1365900,Mystika 4 : Dark Omens,2020-08-08,True,False,False,Positive,91,12,6.99,6.99,0.0,True
345800,Darkest Dungeon Soundtrack,2015-02-03,False,False,False,Very Positive,88,190,9.99,9.99,0.0,True
1345220,LiveOnIdol,2020-07-21,True,False,False,Mixed,54,11,9.99,9.99,0.0,True
342550,Phantasmal: Survival Horror Roguelike,2016-04-14,True,False,False,Mixed,44,317,0.0,0.0,0.0,True
283000,Strategic War in Europe,2014-03-21,True,False,False,Mixed,45,74,1.49,14.99,90.0,True
1323410,Quest 4 Papa: Reloaded,2020-06-03,True,False,False,Very Positive,90,88,0.0,0.0,0.0,True
607680,Popap,2017-03-18,True,False,False,Mixed,53,13,0.99,0.99,0.0,True
102850,Warp,2012-03-21,True,False,False,Mixed,69,306,9.99,9.99,0.0,True
439700,Z1 Battle Royale: Test Server,2016-02-24,True,False,False,Mixed,52,2521,0.0,0.0,0.0,True
394770,Owys,2015-08-25,True,True,True,Mostly Negative,27,11,0.99,0.99,0.0,True
1254130,Phobies,2022-03-07,True,False,False,Very Positive,85,588,0.0,0.0,0.0,True
1643660,Silent dream,2021-06-14,True,False,False,Mostly Positive,76,164,0.0,0.0,0.0,True
992070,Idle Wizard,2019-01-24,True,True,True,Very Positive,86,1159,0.0,0.0,0.0,True
1365360,RIDE 4 - Bonus Pack 14,2021-08-31,True,False,False,Positive,80,20,0.0,0.0,0.0,True
549740,Indie Game Sim,2016-12-08,True,True,False,Positive,90,42,7.99,7.99,0.0,True
1223350,War of the Barrenlands,2020-09-01,True,False,False,Mixed,40,15,4.99,4.99,0.0,True
2402100,Cube Airport - Puzzle,2023-06-14,True,False,False,Positive,100,11,2.99,2.99,0.0,True
445000,Nova Nukers!,2018-03-15,True,False,False,Positive,84,13,1.19,11.99,90.0,True
258658,Train Simulator: NJ TRANSIT® ALP-46 Loco Add-On,2015-10-15,True,False,False,Positive,82,23,19.99,19.99,0.0,True
754830,Travel Mosaics 6: Christmas Around the World,2018-12-03,True,True,False,Positive,100,12,0.99,0.99,0.0,True
744590,Starship Clicker,2017-11-30,True,False,False,Mixed,40,15,2.99,2.99,0.0,True
2058190,Lost Judgment,2022-09-14,True,False,False,Overwhelmingly Positive,95,2028,59.99,59.99,0.0,True
281200,A Boy and His Blob,2016-01-19,True,True,True,Very Positive,82,179,9.99,9.99,0.0,True
1252830,A Juggler's Tale,2021-09-29,True,False,False,Very Positive,95,329,17.99,17.99,0.0,True
1778780,PhyTetris-Physics Tetris,2021-10-25,True,False,False,Positive,90,10,0.99,0.99,0.0,True
1554400,Paint Chips,2021-05-04,True,True,True,Very Positive,91,134,0.0,0.0,0.0,True
1786230,Breakers Collection,2023-01-11,True,False,False,Positive,90,33,19.99,19.99,0.0,True
1566880,SWORD ART ONLINE Last Recollection,2023-10-05,True,False,False,Mixed,64,191,60.0,0.0,0.0,True
1013650,Tiny Dangerous Dungeons,2019-03-01,True,True,False,Very Positive,96,62,4.99,4.99,0.0,True
1351290,AccidentHouse,2020-12-21,True,False,False,Mostly Positive,75,62,0.99,0.99,0.0,True
456440,The Orphan Dreams,2016-04-27,True,False,False,Mostly Positive,77,18,4.99,4.99,0.0,True
594360,Sort 'Em,2017-03-01,True,False,False,Mostly Positive,75,12,2.99,2.99,0.0,True
2321094,NTBSS: Master Character Training Pack - Obito Uchiha (Ten Tails),2023-06-29,True,False,False,Positive,90,10,3.99,3.99,0.0,True
1068520,Muppy The Bunny : The Danger of Wishes,2019-04-30,True,False,False,Mostly Positive,73,30,0.0,0.0,0.0,True
331390,Winged Sakura: Mindy's Arc,2014-11-07,True,True,True,Very Positive,81,141,9.99,9.99,0.0,True
208600,Lunar Flight,2012-04-10,True,True,False,Very Positive,84,490,14.99,14.99,0.0,True
1992260,Space Turbo,2022-05-24,True,False,False,Positive,90,11,3.29,10.99,70.0,True
545410,A Trip to Yugoslavia: Director's Cut,2017-02-22,True,True,True,Very Positive,82,181,0.51,0.99,48.0,True
960990,Beyond: Two Souls,2020-06-18,True,False,False,Very Positive,88,14618,9.99,19.99,50.0,True
536950,Legend of Ares,2017-05-31,True,False,False,Mixed,56,55,0.0,0.0,0.0,True
1356810,Hexarchy,2023-10-19,True,True,False,Very Positive,89,151,16.0,0.0,0.0,True
1390680,Music Maker Free Steam Edition,2020-10-09,True,False,False,Mixed,43,195,0.0,0.0,0.0,True
2118110,Catlike Magic,2022-09-02,True,False,False,Positive,94,19,2.99,4.99,40.0,True
588340,Stolen Steel VR,2017-02-22,True,False,False,Mixed,54,35,0.99,0.99,0.0,True
1495460,Orange Santa,2021-01-08,True,False,True,Positive,100,12,0.54,0.99,45.0,True
957720,Strategic Command WWII: World at War,2018-12-06,True,False,False,Very Positive,85,370,39.99,39.99,0.0,True
439800,Clouds & Sheep 2,2016-10-24,True,True,True,Very Positive,86,108,11.99,11.99,0.0,True
338590,The Race for the White House,2015-01-02,True,False,False,Mixed,58,31,14.99,14.99,0.0,True
1732340,DEMON GAZE EXTRA,2022-04-25,True,False,False,Mixed,67,43,49.99,49.99,0.0,True
503010,Azulgar: Star Commanders,2017-08-31,True,False,False,Mixed,56,39,19.99,19.99,0.0,True
371850,Football Mogul 2014,2015-05-28,True,False,False,Mostly Positive,71,32,0.99,0.99,0.0,True
2158860,JBMod,2022-10-22,True,False,True,Mostly Positive,70,2219,0.0,0.0,0.0,True
1067750,Battle Brothers - Support the Developers & Nordic Banner,2019-05-09,True,False,False,Positive,100,27,9.99,9.99,0.0,True
822830,Ouroboros,2018-05-25,True,False,False,Very Positive,95,112,4.99,4.99,0.0,True
2138280,绯色物语,2022-10-27,True,False,False,Positive,80,35,0.0,0.0,0.0,True
553690,Dustoff Heli Rescue 2,2017-05-29,True,False,False,Mixed,66,21,7.99,7.99,0.0,True
1785110,Guilty Parade: Episode 3,2021-11-18,True,True,True,Positive,94,19,6.99,6.99,0.0,True
1585810,SnowRunner - Anniversary DLC,2022-12-08,True,False,False,Very Positive,95,137,24.99,0.0,0.0,True
24480,King Arthur II: The Role-Playing Wargame,2012-01-27,True,False,False,Mixed,55,288,9.99,9.99,0.0,True
839240,Penny Black,2018-05-17,True,False,False,Very Positive,94,86,0.0,0.0,0.0,True
1019020,The Abbey - Director's cut,2019-03-06,True,False,False,Positive,81,11,11.99,11.99,0.0,True
1333530,Acolyte: Prologue,2021-01-10,True,False,False,Mostly Positive,77,76,0.0,0.0,0.0,True
1838820,Life of a Space Force Captain,2022-05-05,True,True,True,Positive,87,41,4.19,5.99,30.0,True
502891,IL-2 Sturmovik: MC.202 Series VIII Collector Plane,2016-08-09,True,False,False,Positive,96,26,19.99,19.99,0.0,True
321710,Battle Of Europe,2014-09-18,True,False,False,Mostly Positive,78,19,9.99,9.99,0.0,True
2186980,Deluge: Sermon for the Dead,2023-02-14,True,True,True,Positive,92,14,0.0,0.0,0.0,True
1403190,Throne of Fate,2020-10-21,True,False,False,Positive,88,17,2.19,10.99,80.0,True
230290,Universe Sandbox,2015-08-24,True,True,False,Overwhelmingly Positive,96,18391,30.0,0.0,0.0,True
2408730,Tale of Immortal - Ground of No Return,2023-05-26,True,False,False,Mixed,60,15,2.24,2.99,25.0,True
34420,XIII Century – Gold Edition,2009-08-28,True,False,False,Mixed,53,100,4.99,4.99,0.0,True
436550,Homeworld: Deserts of Kharak - Soundtrack,2016-01-20,True,True,False,Positive,86,23,7.99,7.99,0.0,True
1281360,New Yankee 8: Journey of Odysseus,2020-05-06,True,False,False,Positive,80,10,6.99,6.99,0.0,True
868150,Takelings House Party,2019-07-25,True,False,False,Mostly Positive,77,254,19.99,19.99,0.0,True
1601040,Leaf on Wind,2021-05-07,True,False,True,Mostly Positive,78,14,1.99,1.99,0.0,True
1240910,已下架,2020-02-18,True,False,False,Mixed,54,11,0.0,0.0,0.0,True
1840920,SEARCH ALL - FOXES,2021-12-20,True,False,False,Very Positive,98,60,2.99,2.99,0.0,True
316448,DW8XLCE - BASE THEME PACK,2014-08-06,True,False,False,Positive,90,10,9.99,9.99,0.0,True
1050360,Trap Shrine Original Soundtrack,2019-03-29,False,False,False,Positive,100,11,4.99,4.99,0.0,True
1552130,Forgotten Hope,2021-05-12,True,False,False,Very Positive,93,75,3.99,3.99,0.0,True
556520,Housekeeping VR,2017-02-21,True,False,False,Mixed,60,15,4.99,4.99,0.0,True
1341701,Iron Harvest: Rusviet Revolution,2020-12-17,True,False,False,Mixed,57,96,3.99,3.99,0.0,True
744050,Space Invaders Extreme,2018-02-12,True,False,False,Very Positive,91,172,19.99,19.99,0.0,True
1519340,LASHEK,2021-03-29,True,False,False,Mixed,61,13,0.99,0.99,0.0,True
351100,Niffelheim,2018-09-26,True,True,True,Mostly Positive,74,1686,3.99,19.99,80.0,True
46850,Zombie Pirates,2011-04-20,True,False,False,Mixed,69,36,14.99,14.99,0.0,True
518790,theHunter: Call of the Wild™,2017-02-16,True,False,False,Very Positive,88,116038,20.0,0.0,0.0,True
1304467,Train Sim World® 2: Isle Of Wight: Ryde - Shanklin Route Add-On,2020-10-15,True,False,False,Mixed,47,124,24.99,24.99,0.0,True
683690,Supermarket Tycoon,2017-08-29,True,False,False,Mixed,51,35,4.99,4.99,0.0,True
223490,Blockscape,2014-07-03,True,False,False,Mixed,42,719,9.99,9.99,0.0,True
9480,Saints Row 2,2009-01-07,True,False,True,Mostly Positive,76,10318,9.99,9.99,0.0,True
1837130,星塔星夜MONOBEHEVO,2022-05-31,True,False,False,Mostly Positive,70,30,6.99,6.99,0.0,True
834380,Cube Zone,2018-05-15,True,True,True,Positive,93,16,4.99,4.99,0.0,True
1439180,Elite Commander,2020-12-01,True,False,False,Mixed,51,31,0.99,0.99,0.0,True
736250,Amberskull,2018-04-13,True,False,False,Very Positive,90,62,4.99,4.99,0.0,True
893050,Hasbro's BATTLESHIP,2018-08-14,True,False,False,Mostly Positive,78,390,4.99,12.49,60.0,True
1811040,South of the Circle,2022-08-03,True,False,False,Very Positive,84,465,12.99,12.99,0.0,True
885590,Time,2018-09-13,True,False,False,Mixed,61,18,0.0,0.0,0.0,True
2167580,Summoners War: Chronicles,2022-11-09,True,True,False,Mostly Positive,79,10332,0.0,0.0,0.0,True
628140,NOBUNAGA'S AMBITION: Tenkasousei with Power Up Kit,2018-01-16,True,False,False,Mixed,68,103,29.99,29.99,0.0,True
1042020,Trapped on Monster Island,2019-10-03,True,False,False,Mixed,56,107,6.99,9.99,30.0,True
1525660,Sunblaze,2021-06-03,True,True,True,Very Positive,91,177,14.99,14.99,0.0,True
1557960,Master of Magic: Caster of Magic for Windows,2021-04-22,True,False,False,Mostly Positive,76,30,6.99,6.99,0.0,True
843890,WIN THE GAME: DO IT!,2018-05-02,True,False,False,Mostly Positive,75,113,0.99,0.99,0.0,True
1711772,Kingdom Heroes 8 God Zhao Yun,2021-09-14,True,False,False,Mostly Negative,25,81,0.99,0.99,0.0,True
764690,Caveblazers Together,2019-03-07,True,False,False,Very Positive,87,171,0.0,0.0,0.0,True
372390,D3DGear - Game Recording and Streaming Software,2015-05-21,True,False,False,Mostly Positive,76,383,34.99,34.99,0.0,True
1879380,Paper Bride 2 Zangling Village,2022-05-05,True,False,False,Very Positive,91,684,9.99,9.99,0.0,True
1062570,中华三国志-丝路山水版,2019-04-15,True,False,False,Positive,95,40,0.0,0.0,0.0,True
259450,Drifter,2014-03-04,True,True,True,Mixed,60,177,11.99,11.99,0.0,True
648390,Marie's Room,2018-04-13,True,False,False,Very Positive,94,5937,0.0,0.0,0.0,True
393750,P·O·L·L·E·N,2016-04-19,True,False,False,Mixed,62,172,9.99,9.99,0.0,True
1817940,Love Delivery,2022-05-30,True,False,False,Overwhelmingly Positive,96,1882,14.99,14.99,0.0,True
471650,AdVenture Capitalist - Savvy Investor Bundle,2016-05-17,True,True,True,Mixed,43,41,9.99,9.99,0.0,True
1327430,Pinku Kult Hex Mortis,2022-05-31,True,False,False,Positive,95,24,9.99,9.99,0.0,True
1217330,Terminal squad: Swarmites,2020-01-30,True,False,False,Mixed,63,19,6.99,6.99,0.0,True
834140,Blacksmith: Dark Times,2018-07-19,True,False,False,Mixed,54,24,5.99,5.99,0.0,True
1253990,Sid Meier's Civilization® VI: Maya & Gran Colombia Pack,2020-05-20,True,True,True,Mixed,40,254,9.0,0.0,0.0,True
400200,The Mystery of a Lost Planet,2015-12-17,True,False,False,Mixed,46,67,4.99,4.99,0.0,True
559310,Illyriad - Grand Strategy MMO,2017-01-11,True,False,False,Mixed,65,147,0.0,0.0,0.0,True
960781,Monster Hunter: World - High Resolution Texture Pack,2019-04-03,True,False,False,Mostly Positive,79,888,0.0,0.0,0.0,True
365560,Battle of the Bulge,2015-09-17,True,True,False,Mostly Positive,73,104,9.99,9.99,0.0,True
761700,Your Diary +,2018-08-10,True,False,False,Very Positive,86,123,24.99,24.99,0.0,True
480630,Fallout 4 - Contraptions Workshop,2015-11-10,True,False,False,Mostly Negative,38,1297,4.99,4.99,0.0,True
626561,Fate/EXTELLA - Stay night Model (Artoria),2017-07-25,True,False,False,Positive,94,18,0.99,0.99,0.0,True
1947070,Broken Edge,2022-11-17,True,False,False,Very Positive,83,130,9.99,9.99,0.0,True
549071,Pinball FX2 VR - The Walking Dead,2016-11-29,True,False,False,Positive,92,13,5.99,5.99,0.0,True
528057,Tales of Berseria™ - Japanese Fairy and Menagerie Costumes Set,2017-01-26,True,False,False,Very Positive,89,57,9.99,9.99,0.0,True
2222670,Mystery Case Files: The Last Resort Collector's Edition,2022-12-08,True,False,False,Mostly Negative,38,13,13.99,13.99,0.0,True
376970,Train Simulator: Wherry Lines: Norwich – Great Yarmouth & Lowestoft Route Add-On,2016-10-27,True,False,False,Positive,91,46,39.99,39.99,0.0,True
1939270,Past Synergy,2022-04-04,True,False,False,Positive,86,43,0.0,0.0,0.0,True
1734400,Mental Hospital - Child of Evil,2022-01-14,True,False,False,Mostly Positive,71,35,3.99,3.99,0.0,True
937780,♞ The Tactics of War ♞,2018-09-24,True,True,True,Mostly Negative,20,10,99.99,99.99,0.0,True
1554220,Paleon,2021-04-22,True,False,False,Very Positive,87,156,9.99,9.99,0.0,True
1855610,Happy Island Life,2022-03-28,True,False,False,Positive,81,16,2.99,2.99,0.0,True
400180,Okhlos: Omega,2016-08-18,True,True,True,Very Positive,80,600,12.99,12.99,0.0,True
1286730,Epicinium,2020-10-12,True,True,True,Very Positive,88,286,0.0,0.0,0.0,True
1923170,Pizza Synthwave,2022-05-03,True,False,False,Positive,90,10,3.99,3.99,0.0,True
946720,To The Rescue!,2021-11-02,True,True,False,Mixed,68,1231,19.99,19.99,0.0,True
1057500,Sim 4K VR MediaPlayer,2019-04-18,True,False,False,Mixed,60,15,4.99,4.99,0.0,True
1899060,Pocket Mirror ~ GoldenerTraum,2023-05-18,True,False,False,Very Positive,97,173,0.0,0.0,0.0,True
428900,Linea the Game,2016-01-04,True,True,True,Very Positive,86,868,1.99,1.99,0.0,True
340210,Predestination,2019-02-26,True,False,False,Mixed,46,65,29.99,29.99,0.0,True
1620860,Chicken Holmes - Chanislavski Whispers,2021-06-17,True,False,False,Mostly Positive,76,21,1.99,1.99,0.0,True
872990,Stream Games,2018-07-06,True,False,False,Positive,94,36,4.99,4.99,0.0,True
329320,QbQbQb,2014-10-29,True,True,True,Positive,90,30,4.99,4.99,0.0,True
1719460,My Furry Dictator 🐾,2021-10-08,True,False,False,Very Positive,82,79,3.99,3.99,0.0,True
1728830,Space Docker VR,2021-12-15,True,False,False,Very Positive,97,67,14.99,14.99,0.0,True
618760,IronBorn,2018-09-12,True,False,False,Mixed,64,31,0.49,4.99,90.0,True
1793050,Warhammer 40000: Battlesector - Tyranid Elites,2021-12-02,True,False,False,Positive,94,17,1.99,1.99,0.0,True
629520,Soundpad,2017-09-30,True,False,False,Overwhelmingly Positive,96,51809,4.99,4.99,0.0,True
1989090,Summer Photo Album,2022-06-10,True,False,False,Positive,100,11,0.99,0.99,0.0,True
2093220,ForbiddenWord,2023-04-01,True,False,False,Mostly Positive,75,16,4.49,4.99,10.0,True
405580,RollerCoaster Tycoon World™: Deluxe Edition,2016-03-30,True,False,False,Mostly Negative,32,68,4.99,4.99,0.0,True
359900,The Incredible Adventures of Van Helsing III,2015-05-22,True,False,False,Mixed,63,996,14.99,14.99,0.0,True
556890,Dreamcage Escape,2016-11-16,True,False,False,Mostly Positive,79,63,1.99,1.99,0.0,True
318950,Disney Tangled,2014-10-06,True,False,False,Mostly Positive,70,60,5.99,19.99,70.0,True
686030,Digital Domain’s Monkey King™,2018-02-06,True,False,False,Positive,81,16,4.99,4.99,0.0,True
1191620,Spidersaurs,2022-07-14,True,False,False,Positive,80,20,13.99,19.99,30.0,True
2207520,MIND CORRIDORS: Paroniria,2022-11-28,True,False,False,Positive,100,26,5.99,5.99,0.0,True
329040,Dungeon Kingdom: Sign of the Moon,2015-11-19,True,True,True,Mixed,68,124,18.99,18.99,0.0,True
809230,Unity of Command II,2019-11-12,True,True,False,Very Positive,81,1388,29.99,29.99,0.0,True
888857,NTBSS: Master Character Training Pack - Hashirama Senju,2018-11-15,True,False,False,Positive,83,31,1.99,3.99,50.0,True
371220,VERLIES II,2015-09-25,True,False,False,Mixed,57,88,2.99,2.99,0.0,True
780080,Bikour!,2018-01-22,True,False,False,Mostly Positive,70,10,0.99,0.99,0.0,True
637120,Space God,2018-04-18,True,True,True,Positive,81,11,4.99,4.99,0.0,True
629730,Blade and Sorcery,2018-12-11,True,False,False,Overwhelmingly Positive,96,41477,20.0,0.0,0.0,True
1385730,Mosaique Neko Waifus 3,2020-08-27,True,False,True,Very Positive,94,1528,1.99,1.99,0.0,True
1882470,Jurassic World Evolution 2: Camp Cretaceous Dinosaur Pack,2022-03-08,True,False,False,Very Positive,86,137,9.99,9.99,0.0,True
463810,Bridge Constructor Trains - Expansion Pack,2016-05-24,True,True,True,Positive,80,10,2.99,2.99,0.0,True
849308,Shadow of the Tomb Raider - The Nightmare,2019-01-22,True,False,False,Mostly Positive,72,73,0.0,0.0,0.0,True
664450,Manifest 99,2017-09-12,True,False,False,Very Positive,87,63,5.99,5.99,0.0,True
